NUM_CONTRATO,NUM_HACIENDA,ID_OBRA_COMPLEMENTARIA,OC_NUMERO_CONTRATO,NUM_LICITACION,OBJETO,MODALIDAD,TIPO_CONTRATO,TIPO_OBRA,TOTAL_CONTRATO,AVANCE,FECHA_AVANCE,DOCUMENTOS,FOTOGRAFIAS,MUNICIPIO,LOCALIDAD,LATITUD,LONGITUD,BENEFICIADOS,ORGANISMO,UA_SOLICITANTE,UA_RESPONSABLE,CONTRATISTA,RESIDENTE,SUPERVISOR_EXTERNO,FECHA_CONTRATO,FECHA_INICIO,FECHA_TERMINO,FECHA_ENTREGA,EJERCICIO
ISIE-FAMEB-17-175,,0,,LSO926055986023-2017,"(17-GT-0072) CONSTRUCCION DE SUBESTACION ELECTRICA, ALIMENTADORES, REHABILITACION DE INSTALACIONES ELECTRICAS EN AULAS Y REGISTROS EN ESCUELA PRIMARIA FELIPE CARRILLO PUERTO, DE LA LOCALIDAD DE LA UNION Y MUNICIPIO DE HUATABAMPO, SONORA","LICITACIÓN SIMPLIFICADA","OBRA PÚBLICA",EDUCACIÓN,910791.67,100,11/01/2018,2,4,HUATABAMPO,"CALLE MANUEL BARRERAS 1, LA UNIÓN, 85994 LA UNIÓN, SON., MÉXICO",26.81928349244035,-109.60834264755249,310,"INSTITUTO SONORENSE DE INFRAESTRUCTURA EDUCATIVA","DIRECCION GENERAL DE PLANEACION SEC",ISIE,"ELECONSTRUCCIONES DEL MAYO, S.A. DE C.V.","ING. FELIX VERDUZCO PRECIADO",,28/11/2017,29/11/2017,29/12/2017,06/01/2018,2017
ISIE-FAMEB-17-186,,0,,n-a,"(17-RPO-080) TRABAJOS COMPLEMENTARIOS PARA TERMINACION DE OBRA, EN ESCUELA PRIMARIA LEANDRO VALLE, DE LA LOCALIDAD Y MUNICIPIO DE AGUA PRIETA, SONORA.","ADJUDICACIÓN DIRECTA","OBRA PÚBLICA",EDUCACIÓN,117776.41,100,11/01/2018,2,7,"AGUA PRIETA","CALLE 7 2285, EJIDAL 1, 84269 AGUA PRIETA, SON., MÉXICO",31.314016145011376,-109.55623805522919,380,"INSTITUTO SONORENSE DE INFRAESTRUCTURA EDUCATIVA","DIRECCION GENERAL DE PLANEACION SEC",ISIE,"FIMBRE S.C.","ING. CHUY MIGUEL ESQUER ALMADA",,11/12/2017,11/12/2017,31/12/2017,06/01/2018,2017
ISIE-FAMEB-17-190,,0,,n-a,"(17-GT-0101) REPARACION DE TECHOS, ALUMBRADO INTERIOR DE AULAS Y JARDINERAS, EN LA ESCUELA PRIMARIA GENERAL LAZARO CARDENAS DEL RIO, DE LA LOCALIDAD DE VILLA JUÁREZ Y MUNICIPIO DE BENITO JUÁREZ, SONORA.","ADJUDICACIÓN DIRECTA","OBRA PÚBLICA",EDUCACIÓN,712391.99,100,23/12/2017,2,12,"BENITO JUÁREZ","ENRIQUE QUIJADA, CENTRO, 85294 VILLA JUÁREZ, SON., MÉXICO",27.12731411897527,-109.84359383583069,169,"INSTITUTO SONORENSE DE INFRAESTRUCTURA EDUCATIVA","DIRECCION GENERAL DE PLANEACION SEC",ISIE,"IBLOP CONSTRUCCIONES,S.A. DE C.V.","ING. JUAN FCO. ZAZUETA URBALEJO",,14/12/2017,15/12/2017,31/12/2017,05/01/2018,2017
ISIE-FAMEB-17-191,,0,,n-a,"(17-GT-0080) TERMINACION DE BARDA TIPO MURO DE CONTENCION, BOLARDOS DE PROTECCION Y BARANDALES, EN EL PREESCOLAR CENDI 4, DE LA LOCALIDAD Y MUNICIPIO DE HERMOSILLO, SONORA","ADJUDICACIÓN DIRECTA","OBRA PÚBLICA",EDUCACIÓN,569950.32,100,29/12/2017,2,19,HERMOSILLO,"CALLE 12 DE OCTUBRE 380-S, POPULAR, 83100 HERMOSILLO, SON., MÉXICO",29.119483578982845,-110.97512125968933,60,"INSTITUTO SONORENSE DE INFRAESTRUCTURA EDUCATIVA","DIRECCION GENERAL DE PLANEACION SEC",ISIE,"PALOFIERRO CONSTRUCCIONES, S.A. DE C.V.","ARQ. LOPE SARACHO CASTAÑOS",,14/12/2017,15/12/2017,31/12/2017,05/01/2018,2017
ISIE-FAMEB-17-193,,0,,n-a,"(17-GT-0100) REPARACION MENOR DE MODULO DE SERVICIOS SANITARIOS Y RED SANITARIA EN JARDIN DE NIÑOS ZIX QUISIL, DE LA LOCALIDAD Y MUNICIPIO DE HERMOSILLO, SONORA.","ADJUDICACIÓN DIRECTA","OBRA PÚBLICA",EDUCACIÓN,41907.9,100,19/01/2018,2,7,HERMOSILLO,"AV. LUCAS ALAMÁN 480, HAB JARDINES, 83113 HERMOSILLO, SON., MÉXICO",29.128664982725653,-110.98487377166748,165,"INSTITUTO SONORENSE DE INFRAESTRUCTURA EDUCATIVA","DIRECCION GENERAL DE PLANEACION SEC",ISIE,"DISEÑO Y CONSTRUCCION DEL NOROESTE SA DE CV","CARMEN MARIA NAJAR NAVA",,14/12/2017,15/12/2017,31/12/2017,05/01/2018,2017
ISIE-FAMEB-17-201,,0,,n-a,"(17-RPO-012) CONSTRUCCION DE MURO DE CONTENCION EN ESCUELA PRIMARIA VENTURA G. TENA EN LA LOCALIDAD Y MUNICIPIO DE PUERTO PEÑASCO, SONORA","ADJUDICACIÓN DIRECTA","OBRA PÚBLICA",EDUCACIÓN,425990.37,100,26/12/2017,2,4,"PUERTO PEÑASCO","BLVD. BENITO JUÁREZ GARCÍA, RECINTO PORTUARIO, 83554 PUERTO PEÑASCO, SON., MÉXICO",31.307026822202655,-113.54081511497498,369,"INSTITUTO SONORENSE DE INFRAESTRUCTURA EDUCATIVA","DIRECCION GENERAL DE PLANEACION SEC",ISIE,"ING. MANUEL MEDINA ALVARADO","ING. KRISHNA INDU ALBERTO",,21/12/2017,22/12/2017,31/12/2017,03/01/2018,2017
SIDUR-ED-17-235,,0,,LPO-926006995-067-2017,"REMODELACIÓN Y REHABILITACIÓN DE EDIFICIO PÚBLICO ESTATAL EN LA LOCALIDAD DE HEROICA CABORCA, MUNICIPIO DE CABORCA, SONORA","LICITACIÓN PÚBLICA","OBRA PÚBLICA",INFRAESTRUCTURA,3213009.06,100,16/08/2018,5,56,CABORCA,CABORCA,30.711981,-112.16578,50000,"SECRETARÍA DE INFRAESTRUCTURA Y DESARROLLO URBANO","DIRECCIÓN GENERAL DE PROYECTOS E INGENIERIA","DIRECCIÓN GENERAL DE EJECUCIÓN DE OBRAS","HARCON DESARROLLOS, S.A. DE C.V.","ALFREDO MENDEZ FERRATT",,11/12/2017,11/12/2017,09/04/2018,09/06/2018,2017
SIDUR-PF-17-241,,0,,LO-926006995-E138-2017,"CONSTRUCCIÓN DE LA UNIDAD DE TERAPIA PARA EL ADOLESCENTE EN LA LOCALIDAD DE CD. OBREGÓN, MUNICIPIO DE CAJEME, SONORA","LICITACIÓN PÚBLICA","OBRA PÚBLICA",INFRAESTRUCTURA,14501804.24,37,16/08/2018,6,9,CAJEME,"CD. OBREGÓN",27.519911,-110.000048,0,"SECRETARÍA DE INFRAESTRUCTURA Y DESARROLLO URBANO","DIRECCIÓN GENERAL DE PROYECTOS E INGENIERIA","DIRECCIÓN GENERAL DE EJECUCIÓN DE OBRAS","EXPLORACIONES MINERAS DEL DESIERTO, S.A. DE C.V.","ARQ. ALEJO QUINTERO MATUS",,21/12/2017,26/12/2017,21/08/2018,21/10/2018,2017
SIDUR-ED-17-248,,0,,LPO-926006995-074-2017,"CONSTRUCCIÓN DE CRUCEROS VIALES EN DISTINTOS PUNTOS DE LA ZONA URBANA DE CIUDAD OBREGÓN, MUNICIPIO DE CAJEME, SONORA","LICITACIÓN PÚBLICA","OBRA PÚBLICA","CAMINOS Y CARRETERAS",39900210.01,82,16/08/2018,6,50,CAJEME,"CIUDAD OBREGÓN",27.484822,-109.938628,250000,"SECRETARÍA DE INFRAESTRUCTURA Y DESARROLLO URBANO","DIRECCIÓN GENERAL DE PROYECTOS E INGENIERIA","DIRECCIÓN GENERAL DE EJECUCIÓN DE OBRAS","GRUPO MILHER MB, S.A. DE C.V.",,,19/12/2017,20/12/2017,16/08/2018,16/10/2018,2017
SIDUR-ED-17-249,,0,,LPO-926006995-075-2017,"AMPLIACIÓN Y REHABILITACIÓN DEL HOSPITAL PSIQUIÁTRICO CRUZ DEL NORTE EN LA LOCALIDAD Y MUNICIPIO DE HERMOSILLO, SONORA","LICITACIÓN PÚBLICA","OBRA PÚBLICA","SECTOR SALUD",14035172.69,40,16/08/2018,5,NO,HERMOSILLO,HERMOSILLO,29.08076,-111.004916,0,"SECRETARÍA DE INFRAESTRUCTURA Y DESARROLLO URBANO","DIRECCIÓN GENERAL DE PROYECTOS E INGENIERIA","DIRECCIÓN GENERAL DE EJECUCIÓN DE OBRAS","RUVERSA, S.A.  DE C.V.","FILIBERTO JESÚS PADILLA BURROLA",,18/12/2017,26/12/2017,22/08/2018,22/10/2018,2017
SIDUR-ED-17-257,,0,,LSO-926006995-081-2017,"PAVIMENTACIÓN, CONSTRUCCIÓN DE AGUA POTABLE Y ALCANTARILLADO EN LA CALLE BENITO JUÁREZ Y CALLE LATERAL A LA CARRETERA 36 EN LA LOCALIDAD DE PUERTO LIBERTAD, MUNICIPIO DE PITIQUITO, SONORA","LICITACIÓN SIMPLIFICADA","OBRA PÚBLICA",INFRAESTRUCTURA,2177112.39,100,16/08/2018,8,42,PITIQUITO,"PUERTO LIBERTAD",29.911359,-112.700367,3000,"SECRETARÍA DE INFRAESTRUCTURA Y DESARROLLO URBANO","DIRECCIÓN GENERAL DE PROYECTOS E INGENIERIA","DIRECCIÓN GENERAL DE EJECUCIÓN DE OBRAS","LA AZTECA CONSTRUCCIONES Y URBANIZACIONES, S.A. DE C.V.","ALFREDO MENDEZ FERRATT",,18/12/2017,21/12/2017,18/02/2018,18/04/2018,2017
ISIE-FAMMES-17-014,,0,,n-a,"(17-FMS-025) CONSTRUCCION DE CISTERNA CON EQUIPO HIDRONEUMATICO EN COLEGIO DE BACHILLERES (COBACH) SAN IGNACIO RIO MUERTO, DE LA LOCALIDAD Y MUNICIPIO DE SAN IGNACIO RIO MUERTO, SONORA.","ADJUDICACIÓN DIRECTA","OBRA PÚBLICA",EDUCACIÓN,104261.21,100,02/01/2018,2,5,"SAN IGNACIO RÍO MUERTO","CALLE 600, MILITAR, 85515 SAN IGNACIO RÍO MUERTO, SON., MÉXICO",27.409247518049334,-110.2416443824768,300,"INSTITUTO SONORENSE DE INFRAESTRUCTURA EDUCATIVA","DIRECCION GENERAL DE PLANEACION SEC",ISIE,"RS INFRAESTRUCTURA SA DE CV","ING. IGNACIO VERDUZCO CHAIREZ",,26/12/2017,26/12/2017,31/12/2017,02/01/2018,2017
ISIE-FAMEB-17-171,,0,,n-a,"(17-GT-0092) REHABILITACION DE ELEMENTOS ESTRUCTURALES DE EDIFICIO, IMPERMEABILIZACION, PINTURA GENERAL, REHABILITACION DE LUMINARIAS Y CANALÓN EN TEJABAN EN JARDIN DE NIÑOS JUAN ENRIQUE PESTALOZZI, DE LA LOCALIDAD DE ESPERANZA Y MUNICIPIO DE CAJEME, SONORA.","ADJUDICACIÓN DIRECTA","OBRA PÚBLICA",EDUCACIÓN,796357.52,100,19/01/2018,2,12,CAJEME,"BAJA CALIFORNIA 318, ESPERANZA, 85210 ESPERANZA, SON., MÉXICO",27.583715946670143,-109.9293601512909,145,"INSTITUTO SONORENSE DE INFRAESTRUCTURA EDUCATIVA","DIRECCION GENERAL DE PLANEACION SEC",ISIE,"ING. IVAN MLADOSICH ESTRADA","ING.RUBÉN ARTURO HILTON MARTÍNEZ",,27/11/2017,29/11/2017,28/12/2017,05/01/2018,2017
ISIE-FAMEB-17-168,,0,,n-a,"(17-RPO-054) CONSTRUCCION DE SUBESTACION MONOFASICA DE 50 KVA. EN TELESECUNDARIA 25, DE LA LOCALIDAD DE GUADALUPE DE JUAREZ Y MUNICIPIO DE NAVOJOA, SONORA.","ADJUDICACIÓN DIRECTA","OBRA PÚBLICA",EDUCACIÓN,438065.56,100,19/01/2018,2,6,NAVOJOA,"UNNAMED ROAD, ROSALES, GUADALUPE DE JUÁREZ, SON., MÉXICO",27.3608671236565,-109.72241163253784,113,"INSTITUTO SONORENSE DE INFRAESTRUCTURA EDUCATIVA","DIRECCION GENERAL DE PLANEACION SEC",ISIE,"IBLOP CONSTRUCCIONES,S.A. DE C.V.","ING GUILLERMO JIMENEZ ZAZUETA",,22/11/2017,27/11/2017,26/12/2017,21/01/2018,2017
ISIE-FAMEB-17-173,,0,,n-a,"(17-GT-0002) REPARACION DE CUBIERTA, PINTURA, CRISTALES, CONSTRUCCION DE CISTERNA, ACCESO INSTITUCIONAL, CONSTRUCCION DE RAMPA, REHABILITACION DE ESCALINATAS, INSTALACION ELÉCTRICA, SALIDA DE VOZ Y DATOS Y CERCO PERIMETRAL EN JARDIN DE NIÑOS GREGORIO FERNANDEZ LUCERO, DE LA LOCALIDAD Y MUNICIPIO DE SAN JAVIER, SONORA.","ADJUDICACIÓN DIRECTA","OBRA PÚBLICA",EDUCACIÓN,782354.9,100,29/01/2018,2,12,"SAN JAVIER","PERIF. OTE., SAN JAVIER, SON., MÉXICO",28.594375751705932,-109.73958849906921,30,"INSTITUTO SONORENSE DE INFRAESTRUCTURA EDUCATIVA","DIRECCION GENERAL DE PLANEACION SEC",ISIE,"CONSTRUCCIONES E INSTALACIONES DEL PITIC, S.A. DE C.V.","SERGIO QUINTANA LOPEZ",,27/11/2017,29/11/2017,28/12/2017,17/01/2018,2017
ISIE-FAMEB-17-205,,0,,n-a,"(17-RPO-088) CONCEPTOS COMPLEMENTARIOS PARA CONSTRUCCION DE SUBESTACION, ALIMENTADORES Y REGISTROS ELECTRICOS, EN ESCUELA PRIMARIA JOSE MARIA PINO SUAREZ, DE LA LOCALIDAD DE FUNDICION Y MUNICIPIO DE NAVOJOA, SONORA.","ADJUDICACIÓN DIRECTA","OBRA PÚBLICA",EDUCACIÓN,338414.89,100,12/02/2018,2,6,NAVOJOA,"CHIHUAHUA, ROSALES, FUNDICIÓN, SON., MÉXICO",27.32804577798806,-109.73410606384277,87,"INSTITUTO SONORENSE DE INFRAESTRUCTURA EDUCATIVA","DIRECCION GENERAL DE PLANEACION SEC",ISIE,"GIBHER CONSTRUCTORES, S.A. DE C.V.","ING GUILLERMO JIMENEZ ZAZUETA",,25/12/2017,26/12/2017,31/12/2017,02/01/2018,2017
ISIE-FAMEB-17-202,,0,,n-a,"(17-GT-0069) REPARACION DE MUROS, INSTALACION DE VITROPISO, REHABILITACION DEL SISTEMA ELECTRICO, CONSTRUCCION DE ANDADORES, REN PLUVIAL, CERCO DE MALLA CICLONICA Y ALIMENTADORES ELECTRICOS EN ESCUELA SECUNDARIA PROFESOR ANTONIO VILLARREAL CEBREROS (TECNICA 16) DE LA LOCALIDAD DE COCORIT Y MUNICIPIO DE CAJEME, SONORA","ADJUDICACIÓN DIRECTA","OBRA PÚBLICA",EDUCACIÓN,874999.99,100,06/02/2018,2,25,CAJEME,"CALZ. ANTONIO VALDEZ HERRERA, CALIFORNIA, CÓCORIT, SON., MÉXICO",27.576231836642258,-109.94623124599457,917,"INSTITUTO SONORENSE DE INFRAESTRUCTURA EDUCATIVA","DIRECCION GENERAL DE PLANEACION SEC",ISIE,"RAZAS ESTRUCTURAS METALICAS CIVILES, S.A. DE C.V.","ING.RUBÉN ARTURO HILTON MARTÍNEZ",,21/12/2017,22/12/2017,31/12/2017,03/01/2018,2017
SIDUR-ED-17-237,,0,,LPO-926006995-069-2017,"REUBICACIÓN DE COLECTOR Y CÁRCAMO DE BOMBEO EN LA LOCALIDAD Y MUNICIPIO DE SAN IGNACIO RIO MUERTO, SONORA (AMPLIACIÓN)","LICITACIÓN PÚBLICA","OBRA PÚBLICA",INFRAESTRUCTURA,6839735.38,24,16/08/2018,5,16,"SAN IGNACIO RÍO MUERTO","SAN IGNACIO RIO MUERTO",27.408427,-110.244068,0,"SECRETARÍA DE INFRAESTRUCTURA Y DESARROLLO URBANO","DIRECCIÓN GENERAL DE PROYECTOS E INGENIERIA","DIRECCIÓN GENERAL DE EJECUCIÓN DE OBRAS","SOCET, S.A. DE C.V.","ING. LUIS ALFREDO LIMÓN ROSALES",,07/12/2017,11/12/2017,08/06/2018,08/08/2018,2017
SIDUR-ED-17-250,,0,,LPO-926006995-076-2017,"CONSTRUCCIÓN DE CONSERVATORIO DE MÚSICA FRAY IVO TONECK EN GUAYMAS","LICITACIÓN PÚBLICA","OBRA PÚBLICA",INFRAESTRUCTURA,4820643.22,40,16/08/2018,6,16,GUAYMAS,GUAYMAS,27.92305,-110.887083,0,"SECRETARÍA DE INFRAESTRUCTURA Y DESARROLLO URBANO","DIRECCIÓN GENERAL DE PROYECTOS E INGENIERIA","DIRECCIÓN GENERAL DE EJECUCIÓN DE OBRAS","EDGAR ARTURO TORRES VERDIN",,,29/12/2017,29/12/2017,27/04/2018,27/06/2018,2017
SIDUR-ED-17-254,,0,,LPO-926006995-080-2017,"TERMINACIÓN DE LA CONSTRUCCIÓN DE EDIFICIO PARA ALBERGAR JUZGADO DE ORALIDAD PENAL CON SEDE EN CIUDAD OBREGÓN, MUNICIPIO DE CAJEME, SONORA","LICITACIÓN PÚBLICA","OBRA PÚBLICA",INFRAESTRUCTURA,12587002.7,73,16/08/2018,6,21,CAJEME,"CIUDAD OBREGÓN",27.525572,-109.927718,111,"SECRETARÍA DE INFRAESTRUCTURA Y DESARROLLO URBANO","DIRECCIÓN GENERAL DE PROYECTOS E INGENIERIA","DIRECCIÓN GENERAL DE EJECUCIÓN DE OBRAS","INMOBILIARIA VILMO, S.A. DE C.V.","ING. JERXES FLORES SEPULVEDA",,27/12/2017,03/01/2018,30/08/2018,30/10/2018,2017
SIDUR-ED-17-225,,0,,n-a,"CONSTRUCCION DE TANQUE ELEVADO CON CAPACIDAD DE 50 M3 EN LA LOCALIDAD DE TECORIPA, MUNICIPIO DE LA COLORADA, SONORA (SEGUNDA ETAPA)","ADJUDICACIÓN DIRECTA","OBRA PÚBLICA",INFRAESTRUCTURA,2149936.15,100,11/05/2018,2,NO,"LA COLORADA",TECORIPA,28.626439,-109.953206,5000,"SECRETARÍA DE INFRAESTRUCTURA Y DESARROLLO URBANO","DIRECCIÓN GENERAL DE PROYECTOS E INGENIERIA","DIRECCIÓN GENERAL DE EJECUCIÓN DE OBRAS","ING. JOSÉ SANTOS VALENZUELA TERMINEL","ING. LUIS FERNANDO CARRANZA HUERTA",,19/10/2017,23/10/2017,19/02/2018,19/04/2018,2017
SIDUR-PF-17-050-2,,0,,LO-926006995-E44-2017,"REHABILITACIÓN DE LA CALLE MIGUEL HIDALGO Y COSTILLA (DOS TRAMOS) EN LA LOCALIDAD CIUDAD OBREGÓN, MUNICIPIO DE CAJEME, SONORA","LICITACIÓN PÚBLICA","OBRA PÚBLICA","CAMINOS Y CARRETERAS",13458277.32,100,11/05/2018,4,7,CAJEME,"CIUDAD OBREGÓN",27.495855,-109.939613,897,"SECRETARÍA DE INFRAESTRUCTURA Y DESARROLLO URBANO","DIRECCIÓN GENERAL DE PROYECTOS E INGENIERIA","DIRECCIÓN GENERAL DE EJECUCIÓN DE OBRAS","TERPLAN, S.A. DE C.V.",,,24/06/2017,24/06/2017,20/12/2017,20/02/2018,2017
SIDUR-PF-17-077-2,,0,,LO-926006995-E73-2017,"PAVIMENTACIÓN DE VARIAS VIALIDADES EN LA LOCALIDAD DE PUERTO LIBERTAD Y PAVIMENTACIÓN DE VARIAS CALLES Y AVENIDAS EN LA LOCALIDAD DE PITIQUITO, MUNICIPIO DE PITIQUITO, SONORA","LICITACIÓN PÚBLICA","OBRA PÚBLICA","CAMINOS Y CARRETERAS",12748812.57,100,02/03/2018,8,37,PITIQUITO,PITIQUITO,29.908459,-112.683316,770,"SECRETARÍA DE INFRAESTRUCTURA Y DESARROLLO URBANO","DIRECCIÓN GENERAL DE PROYECTOS E INGENIERIA","DIRECCIÓN GENERAL DE EJECUCIÓN DE OBRAS","LA AZTECA CONSTRUCCIONES Y URBANIZACIONES, S.A. DE C.V.","ING. ALFREDO MENDEZ FERRAT",,18/07/2017,18/07/2017,13/01/2018,13/03/2018,2017
SIDUR-PF-17-083-2,,0,,LO-926006995-E79-2017,"PAVIMENTACIÓN DE LAS CALLES FRANCISCO MÁRQUEZ, FERNANDO MONTES DE OCA, JUAN DE LA BARRERA, JUAN ESCUTIA, 20 DE NOVIEMBRE, VICENTE SUAREZ Y JUAN ESCUTIA EN LA LOCALIDAD Y MUNICIPIO DE HUATABAMPO, SONORA","LICITACIÓN PÚBLICA","OBRA PÚBLICA","CAMINOS Y CARRETERAS",15072184.59,100,23/03/2018,6,NO,HUATABAMPO,HUATABAMPO,26.826784,-109.625932,0,"SECRETARÍA DE INFRAESTRUCTURA Y DESARROLLO URBANO","DIRECCIÓN GENERAL DE PROYECTOS E INGENIERIA","DIRECCIÓN GENERAL DE EJECUCIÓN DE OBRAS","EDIFICACIONES BOZA, S.A. DE C.V.","ING. VICTOR COTA LEYVA",,07/07/2017,12/07/2017,07/01/2018,07/03/2018,2017
SIDUR-PF-17-107-2,,0,,LO-926006995-E96-2017,"PAVIMENTACIÓN DE LA CALLE RÍO YAQUI EN LA LOCALIDAD DE FRANCISCO JAVIER MINA (CAMPO 60) Y PAVIMENTACIÓN DE BLVD. MIGUEL HIDALGO EN LA LOCALIDAD DE MIGUEL ALEMÁN (LA NORIA) MUNICIPIO DE BÁCUM, SONORA","LICITACIÓN PÚBLICA","OBRA PÚBLICA","CAMINOS Y CARRETERAS",10199592.2,100,11/05/2018,6,5,BÁCUM,"MIGUEL ALEMÁN (LA NORIA)",27.458728,-110.114045,286,"SECRETARÍA DE INFRAESTRUCTURA Y DESARROLLO URBANO","DIRECCIÓN GENERAL DE PROYECTOS E INGENIERIA","DIRECCIÓN GENERAL DE EJECUCIÓN DE OBRAS","ING. LUIS ENRIQUE PEÑA RODRIGO","ARQ. ALEJO QUINTERO MATUS",,04/08/2017,04/08/2017,31/12/2017,28/02/2018,2017
SIDUR-PF-17-118-2,,0,,LO-926006995-E101-2017,"PAVIMENTACIÓN DE CALLE ÁLVARO OBREGÓN, CALLE ROQUE MÁRQUEZ, CALLE IGNACIO LEAL PESQUEIRA ENTRE NIÑOS HÉROES DE CHAPULTEPEC Y ADOLFO RUIZ CORTINEZ Y CALLE IGNACIO LEAL PESQUEIRA ENTRE ADOLFO RUIZ CORTINEZ Y ELISA SALGADO EN LA LOCALIDAD DE MAGDALENA DE KINO, MUNICIPIO DE MAGDALENA, SONORA","LICITACIÓN PÚBLICA","OBRA PÚBLICA","CAMINOS Y CARRETERAS",21460665.54,100,09/02/2018,6,NO,MAGDALENA,"MAGDALENA DE KINO",30.622796,-110.969845,2970,"SECRETARÍA DE INFRAESTRUCTURA Y DESARROLLO URBANO","DIRECCIÓN GENERAL DE PROYECTOS E INGENIERIA","DIRECCIÓN GENERAL DE EJECUCIÓN DE OBRAS","PREMEZCLADOS NOGALES, S.A. DE C.V.","ING. MOISES GONZALES TRUJULLO",,09/08/2017,15/08/2017,10/02/2018,10/04/2018,2017
SIDUR-PF-17-118-3,,0,,LO-926006995-E101-2017,"PAVIMENTACIÓN DE CALLE ÁLVARO OBREGÓN, CALLE ROQUE MÁRQUEZ, CALLE IGNACIO LEAL PESQUEIRA ENTRE NIÑOS HÉROES DE CHAPULTEPEC Y ADOLFO RUIZ CORTINEZ Y CALLE IGNACIO LEAL PESQUEIRA ENTRE ADOLFO RUIZ CORTINEZ Y ELISA SALGADO EN LA LOCALIDAD DE MAGDALENA DE KINO, MUNICIPIO DE MAGDALENA, SONORA","LICITACIÓN PÚBLICA","OBRA PÚBLICA","CAMINOS Y CARRETERAS",21460665.54,100,08/06/2018,6,NO,MAGDALENA,"MAGDALENA DE KINO",30.622796,-110.969845,2970,"SECRETARÍA DE INFRAESTRUCTURA Y DESARROLLO URBANO","DIRECCIÓN GENERAL DE PROYECTOS E INGENIERIA","DIRECCIÓN GENERAL DE EJECUCIÓN DE OBRAS","PREMEZCLADOS NOGALES, S.A. DE C.V.","ING. MOISES GONZALES TRUJULLO",,09/08/2017,15/08/2017,10/02/2018,10/04/2018,2017
SIDUR-PF-17-118-4,,0,,LO-926006995-E101-2017,"PAVIMENTACIÓN DE CALLE ÁLVARO OBREGÓN, CALLE ROQUE MÁRQUEZ, CALLE IGNACIO LEAL PESQUEIRA ENTRE NIÑOS HÉROES DE CHAPULTEPEC Y ADOLFO RUIZ CORTINEZ Y CALLE IGNACIO LEAL PESQUEIRA ENTRE ADOLFO RUIZ CORTINEZ Y ELISA SALGADO EN LA LOCALIDAD DE MAGDALENA DE KINO, MUNICIPIO DE MAGDALENA, SONORA","LICITACIÓN PÚBLICA","OBRA PÚBLICA","CAMINOS Y CARRETERAS",21460665.54,100,11/06/2018,6,NO,MAGDALENA,"MAGDALENA DE KINO",30.622796,-110.969845,2970,"SECRETARÍA DE INFRAESTRUCTURA Y DESARROLLO URBANO","DIRECCIÓN GENERAL DE PROYECTOS E INGENIERIA","DIRECCIÓN GENERAL DE EJECUCIÓN DE OBRAS","PREMEZCLADOS NOGALES, S.A. DE C.V.","ING. MOISES GONZALES TRUJULLO",,09/08/2017,15/08/2017,10/02/2018,10/04/2018,2017
SIDUR-ED-17-263,,1,SIDUR-ED-16-210,n-a,"TRABAJOS COMPLEMENTARIOS EN TALUDES DE RAMPAS DEL PUENTE VEHICULAR SOBRE EL RIO MAYO EN EL PERIFERICO PONIENTE EN LA LOCALIDAD Y MUNICIPIO DE NAVOJOA, SONORA","ADJUDICACIÓN DIRECTA","OBRA PÚBLICA",INFRAESTRUCTURA,875635.28,100,19/01/2018,1,8,NAVOJOA,NAVOJOA,27.088917,-109.486647,5500,"SECRETARÍA DE INFRAESTRUCTURA Y DESARROLLO URBANO","Dirección General de Ejecución de Obras","DIRECCIÓN GENERAL DE EJECUCIÓN DE OBRAS","ING. LUIS EDUARDO GUERRA ESQUIVE",,,18/12/2017,18/12/2017,31/12/2017,28/02/2018,2017
ISIE-FAMEB-17-185,,0,,n-a,"(17-RPO-079) REHABILITACION GENERAL DEL PLANTEL EN SECUNDARIA TECNICA 68, JUAN AVILA CORDOVA, DE LA LOCALIDAD Y MUNICIPIO DE AGUA PRIETA, SONORA.","ADJUDICACIÓN DIRECTA","OBRA PÚBLICA",EDUCACIÓN,293987.06,100,29/01/2018,2,11,"AGUA PRIETA","F.C. 10, EJIDAL, 84259 AGUA PRIETA, SON., MÉXICO",31.318731926182185,-109.56656992435455,532,"INSTITUTO SONORENSE DE INFRAESTRUCTURA EDUCATIVA","DIRECCION GENERAL DE PLANEACION SEC",ISIE,"FIMBRE S.C.","ING. CHUY MIGUEL ESQUER ALMADA",,11/12/2017,11/12/2017,31/12/2017,06/01/2018,2017
ISIE-FAMES-17-013,,0,,LPO926055986033-2017,"(16-UE-0007) CONSTRUCCION DE BARDAS Y ACCESORIOS PARA LA UNIVERSIDAD ESTATAL DE SONORA, EN LA LOCALIDAD Y MUNICIPIO DE MAGDALENA, SONORA.","LICITACIÓN PÚBLICA","OBRA PÚBLICA",EDUCACIÓN,5378896.97,100,29/01/2018,2,11,MAGDALENA,"AV. NIÑOS HÉROES 802, SAN MARTIN, 84160 MAGDALENA DE KINO, SON., MÉXICO",30.62478791273482,-110.9712441265583,300,"INSTITUTO SONORENSE DE INFRAESTRUCTURA EDUCATIVA","DIRECCION GENERAL DE PLANEACION SEC",ISIE,"SPAZICORP, S.A. DE C.V.","ING. ADALBERTO ORTEGA ",,05/12/2017,06/12/2017,31/12/2017,07/01/2018,2017
